Project,Subproject,Treatment,"Deployment Name","ID Type","Deployment ID","Sequence ID","Begin Time","End Time","Species Name","Common Name",Age,Sex,"Individually Identifiable",Count,"Actual Lat","Actual Lon",Fuzzed
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s295,2018-09-15T14:29:13,2018-09-15T14:29:21,"Cervus elaphus","Elk aka Red Deer",Adult,Male,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s296,2018-09-15T14:30:38,2018-09-15T14:31:20,"Cervus elaphus","Elk aka Red Deer",Adult,Male,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s297,2018-09-19T20:13:37,2018-09-19T20:13:42,"Mephitis mephitis","Striped Skunk",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s298,2018-09-20T08:26:45,2018-09-20T08:26:54,"Cervus elaphus","Elk aka Red Deer",Adult,Male,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s299,2018-09-20T16:50:55,2018-09-20T16:51:04,"Odocoileus virginianus","White-tailed Deer",Adult,Female,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s299,2018-09-20T16:50:55,2018-09-20T16:51:04,"Odocoileus virginianus","White-tailed Deer",Juvenile,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s3,2018-08-20T17:29:34,2018-08-20T17:29:43,"Cervus elaphus","Elk aka Red Deer",Adult,Male,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s30,2018-08-23T15:20:01,2018-08-23T15:20:29,"Bos taurus","Domestic Cow",Adult,Female,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s300,2018-09-21T03:05:42,2018-09-21T03:05:49,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s301,2018-09-21T07:05:24,2018-09-21T07:05:40,"Camera Trapper","Camera Trapper",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s31,2018-08-23T18:41:15,2018-08-23T18:41:22,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s32,2018-08-24T07:12:58,2018-08-24T07:14:33,"Odocoileus virginianus","White-tailed Deer",Adult,Male,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s33,2018-08-24T07:21:52,2018-08-24T07:21:59,"Odocoileus virginianus","White-tailed Deer",Adult,Male,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s34,2018-08-24T08:16:26,2018-08-24T08:17:18,"Unknown Animal","Unknown Animal",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s35,2018-08-24T08:18:41,2018-08-24T08:24:02,"Bos taurus","Domestic Cow",Unknown,Unknown,N,4,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s36,2018-08-24T08:25:18,2018-08-24T08:27:59,"Bos taurus","Domestic Cow",Unknown,Unknown,N,4,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s36,2018-08-24T08:25:18,2018-08-24T08:27:59,"No Animal","No Animal",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s37,2018-08-24T08:29:36,2018-08-24T08:30:31,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s37,2018-08-24T08:29:36,2018-08-24T08:30:31,"No Animal","No Animal",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s38,2018-08-24T08:57:55,2018-08-24T08:59:12,"Odocoileus virginianus","White-tailed Deer",Adult,Female,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s39,2018-08-24T12:49:33,2018-08-24T12:49:42,"Bos taurus","Domestic Cow",Adult,Male,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s4,2018-08-21T11:19:17,2018-08-21T11:19:25,"Odocoileus virginianus","White-tailed Deer",Adult,Female,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s4,2018-08-21T11:19:17,2018-08-21T11:19:25,"Odocoileus virginianus","White-tailed Deer",Juvenile,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s40,2018-08-24T12:51:26,2018-08-24T12:58:46,"Bos taurus","Domestic Cow",Adult,Male,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s41,2018-08-24T13:01:47,2018-08-24T13:03:19,"Bos taurus","Domestic Cow",Adult,Male,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s42,2018-08-24T13:04:36,2018-08-24T13:04:53,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s42,2018-08-24T13:04:36,2018-08-24T13:04:53,"No Animal","No Animal",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s43,2018-08-24T13:07:28,2018-08-24T13:07:35,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s43,2018-08-24T13:07:28,2018-08-24T13:07:35,"No Animal","No Animal",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s44,2018-08-24T13:08:51,2018-08-24T13:09:09,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s44,2018-08-24T13:08:51,2018-08-24T13:09:09,"No Animal","No Animal",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s45,2018-08-24T13:11:34,2018-08-24T13:16:50,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s45,2018-08-24T13:11:34,2018-08-24T13:16:50,"No Animal","No Animal",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s46,2018-08-24T13:23:59,2018-08-24T13:24:06,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s46,2018-08-24T13:23:59,2018-08-24T13:24:06,"No Animal","No Animal",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s47,2018-08-24T13:27:30,2018-08-24T13:28:24,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s47,2018-08-24T13:27:30,2018-08-24T13:28:24,"No Animal","No Animal",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s48,2018-08-24T13:31:58,2018-08-24T13:32:05,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s48,2018-08-24T13:31:58,2018-08-24T13:32:05,"No Animal","No Animal",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s49,2018-08-24T13:33:22,2018-08-24T13:35:11,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s49,2018-08-24T13:33:22,2018-08-24T13:35:11,"No Animal","No Animal",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s5,2018-08-22T14:09:18,2018-08-22T14:15:11,"Bos taurus","Domestic Cow",Unknown,Unknown,N,4,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s50,2018-08-24T13:39:07,2018-08-24T13:39:14,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s50,2018-08-24T13:39:07,2018-08-24T13:39:14,"No Animal","No Animal",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s51,2018-08-24T13:46:14,2018-08-24T13:46:43,"Bos taurus","Domestic Cow",Unknown,Unknown,N,3,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s52,2018-08-24T13:48:23,2018-08-24T13:48:58,"Bos taurus","Domestic Cow",Unknown,Unknown,N,3,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s53,2018-08-24T13:50:51,2018-08-24T13:51:00,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s54,2018-08-24T13:52:01,2018-08-24T13:52:08,"Bos taurus","Domestic Cow",Unknown,Unknown,N,3,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s54,2018-08-24T13:52:01,2018-08-24T13:52:08,"No Animal","No Animal",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s55,2018-08-24T13:54:51,2018-08-24T13:58:47,"Bos taurus","Domestic Cow",Unknown,Unknown,N,4,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s56,2018-08-24T14:00:44,2018-08-24T14:01:43,"Bos taurus","Domestic Cow",Unknown,Unknown,N,3,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s57,2018-08-24T14:11:19,2018-08-24T14:11:48,"Bos taurus","Domestic Cow",Unknown,Unknown,N,3,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s57,2018-08-24T14:11:19,2018-08-24T14:11:48,"No Animal","No Animal",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s58,2018-08-24T14:13:33,2018-08-24T14:13:40,"Bos taurus","Domestic Cow",Unknown,Unknown,N,3,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s58,2018-08-24T14:13:33,2018-08-24T14:13:40,"No Animal","No Animal",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s59,2018-08-24T14:21:06,2018-08-24T14:21:13,"Bos taurus","Domestic Cow",Unknown,Unknown,N,3,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s59,2018-08-24T14:21:06,2018-08-24T14:21:13,"No Animal","No Animal",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s6,2018-08-22T19:00:23,2018-08-22T19:00:39,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s60,2018-08-24T14:26:00,2018-08-24T14:26:05,"Bos taurus","Domestic Cow",Unknown,Unknown,N,3,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s60,2018-08-24T14:26:00,2018-08-24T14:26:05,"No Animal","No Animal",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s61,2018-08-24T14:29:20,2018-08-24T14:30:15,"Bos taurus","Domestic Cow",Unknown,Unknown,N,3,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s61,2018-08-24T14:29:20,2018-08-24T14:30:15,"No Animal","No Animal",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s62,2018-08-24T14:33:57,2018-08-24T14:34:04,"Bos taurus","Domestic Cow",Unknown,Unknown,N,3,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s62,2018-08-24T14:33:57,2018-08-24T14:34:04,"No Animal","No Animal",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s63,2018-08-24T14:39:36,2018-08-24T14:42:53,"Bos taurus","Domestic Cow",Unknown,Unknown,N,3,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s63,2018-08-24T14:39:36,2018-08-24T14:42:53,"No Animal","No Animal",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s64,2018-08-24T15:07:49,2018-08-24T15:08:37,"Bos taurus","Domestic Cow",Unknown,Unknown,N,2,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s64,2018-08-24T15:07:49,2018-08-24T15:08:37,"No Animal","No Animal",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s65,2018-08-24T15:09:51,2018-08-24T15:10:02,"Bos taurus","Domestic Cow",Unknown,Unknown,N,2,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s65,2018-08-24T15:09:51,2018-08-24T15:10:02,"No Animal","No Animal",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s66,2018-08-24T15:15:30,2018-08-24T15:15:37,"Bos taurus","Domestic Cow",Unknown,Unknown,N,2,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s66,2018-08-24T15:15:30,2018-08-24T15:15:37,"No Animal","No Animal",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s67,2018-08-24T15:30:36,2018-08-24T15:30:43,"Bos taurus","Domestic Cow",Unknown,Unknown,N,2,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s67,2018-08-24T15:30:36,2018-08-24T15:30:43,"No Animal","No Animal",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s68,2018-08-24T15:36:59,2018-08-24T15:38:12,"Bos taurus","Domestic Cow",Unknown,Unknown,N,3,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s68,2018-08-24T15:36:59,2018-08-24T15:38:12,"No Animal","No Animal",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s69,2018-08-24T15:48:39,2018-08-24T15:49:22,"Bos taurus","Domestic Cow",Unknown,Unknown,N,3,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s69,2018-08-24T15:48:39,2018-08-24T15:49:22,"No Animal","No Animal",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s7,2018-08-22T19:38:57,2018-08-22T19:39:05,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s70,2018-08-24T15:55:33,2018-08-24T15:55:40,"Bos taurus","Domestic Cow",Unknown,Unknown,N,3,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s70,2018-08-24T15:55:33,2018-08-24T15:55:40,"No Animal","No Animal",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s71,2018-08-24T15:57:31,2018-08-24T15:57:38,"Bos taurus","Domestic Cow",Unknown,Unknown,N,3,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s71,2018-08-24T15:57:31,2018-08-24T15:57:38,"No Animal","No Animal",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s72,2018-08-24T16:11:21,2018-08-24T16:14:27,"Bos taurus","Domestic Cow",Unknown,Unknown,N,3,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s72,2018-08-24T16:11:21,2018-08-24T16:14:27,"No Animal","No Animal",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s73,2018-08-24T16:17:01,2018-08-24T16:17:46,"Bos taurus","Domestic Cow",Unknown,Unknown,N,3,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s73,2018-08-24T16:17:01,2018-08-24T16:17:46,"No Animal","No Animal",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s74,2018-08-24T16:26:54,2018-08-24T16:27:47,"Bos taurus","Domestic Cow",Unknown,Unknown,N,5,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s75,2018-08-24T23:54:33,2018-08-24T23:54:49,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s76,2018-08-25T23:42:39,2018-08-25T23:43:04,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s77,2018-08-26T02:18:28,2018-08-26T02:18:33,"Vulpes vulpes","Red Fox",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s78,2018-08-26T12:58:13,2018-08-26T12:58:30,"Bos taurus","Domestic Cow",Unknown,Unknown,N,2,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s78,2018-08-26T12:58:13,2018-08-26T12:58:30,"Odocoileus virginianus","White-tailed Deer",Juvenile,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s79,2018-08-26T13:42:04,2018-08-26T13:42:12,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s8,2018-08-22T19:40:36,2018-08-22T19:40:43,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s80,2018-08-26T18:30:14,2018-08-26T18:30:23,"Odocoileus virginianus","White-tailed Deer",Adult,Female,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s81,2018-08-27T16:07:32,2018-08-27T16:08:05,"Bos taurus","Domestic Cow",Adult,Female,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s82,2018-08-27T16:11:24,2018-08-27T16:11:34,"Bos taurus","Domestic Cow",Adult,Male,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s83,2018-08-27T19:11:08,2018-08-27T19:17:54,"Bos taurus","Domestic Cow",Unknown,Unknown,N,7,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s84,2018-08-27T19:24:04,2018-08-27T19:24:11,"Bos taurus","Domestic Cow",Unknown,Unknown,N,4,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s85,2018-08-27T19:57:49,2018-08-27T19:58:55,"Bos taurus","Domestic Cow",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s86,2018-08-28T07:28:24,2018-08-28T07:28:31,"Ursus americanus","American Black Bear",Unknown,Unknown,N,1,47.09591,-113.23808,False
"Montana Ranch Survey","Bandy Ranch",,BAC.BAND_Rec043_Mem082.20180820,Researcher,d47115,d47115s87,2018-08-28T13:41:56,2018-08-28T13:42:04,"Bos taurus","Domestic Cow",Adult,Female,N,1,47.09591,-113.23808,False
