deployment_id,deployment_name,proposed_date_out,proposed_retrieval_date,actual_date_out,retrieval_date,proposed_lat,proposed_long,actual_lat,actual_long,fuzzed,project_id,project_name,sub_project_id,sub_project_name,sub_project_design,plot_name,plot_treatment,camera_failure_details,deployment_notes,bait_type,bait_description,feature,feature_type_methodology,image_resolution_setting,detection_distance,sensitivity_setting,quiet_period_setting,camera_id
"d47098","BAC.BAND_Rec059_Mem056.20180726","","","2018-07-26","2018-08-20","","","47.11053","-113.22796","False","p211","Montana Ranch Survey","sp1277","Bandy Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","11.9","","","Rec059"
"d47121","BAC.BAND_Rec058_Mem084.20180820","","","2018-08-20","2018-09-18","","","47.07139","-113.22657","False","p211","Montana Ranch Survey","sp1277","Bandy Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","18.3","","","Rec058"
"d47115","BAC.BAND_Rec043_Mem082.20180820","","","2018-08-20","2018-09-21","","","47.09591","-113.23808","False","p211","Montana Ranch Survey","sp1277","Bandy Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","19.2","","","Rec043"
"d47122","BAC.BAND_Rec064_Mem046.20180820","","","2018-08-20","2018-09-18","","","47.06336","-113.22923","False","p211","Montana Ranch Survey","sp1277","Bandy Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","15.5","","","Rec64"
"d47102","BAC.BAND_Rec028_Mem055.20180726","","","2018-07-26","2018-08-20","","","47.09826","-113.21261","False","p211","Montana Ranch Survey","sp1277","Bandy Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","11.9","","","Rec028"
"d47106","BAC.BAND_Rec019_Mem049.20180727","","","2018-07-27","2018-08-20","","","47.04949","-113.23965","False","p211","Montana Ranch Survey","sp1277","Bandy Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","11","","","Rec019"
"d47117","BAC.BAND_Rec012_Mem090.20180820","","","2018-08-20","2018-09-14","","","47.10385","-113.20361","False","p211","Montana Ranch Survey","sp1277","Bandy Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","19.2","","","Rec012"
"d46230","T3WC12","","","2018-07-15","2018-08-17","","","47.12404","-112.31109","False","p211","Montana Ranch Survey","sp1423","Wolf Creek Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","15","","","T3WC12"
"d47107","BAC.BAND_Rec061_Mem048.20180727","","","2018-07-27","2018-08-21","","","47.05625","-113.26056","False","p211","Montana Ranch Survey","sp1277","Bandy Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","11.9","","","Rec061"
"d44092","T1AC3","","","2018-05-26","2018-06-05","","","47.15149","-112.44897","False","p211","Montana Ranch Survey","sp1422","Alice Creek Fire","","","","Camera Functioning","ALL PICS WIND TRIGGERED","No Bait","","Not Entered","","","15","","","T1AC3"
"d44102","T1AC13","","","2018-05-20","2018-06-12","","","47.14339","-112.44070","False","p211","Montana Ranch Survey","sp1422","Alice Creek Fire","","","","Camera Functioning","ALL PICS WIND TRIGGERED - NO WILDLIFE","No Bait","","Not Entered","","","15","","","T1AC13"
"d44832","T2WC12","","","2018-06-30","2018-07-16","","","47.12384","-112.27625","False","p211","Montana Ranch Survey","sp1423","Wolf Creek Ranch","","","","Camera Functioning","CAMERA AT ANGLED TOO HIGH","No Bait","","Not Entered","","","15","","","T2WC12"
"d46220","T3WC2","","","2018-07-15","2018-08-01","","","47.13561","-112.30937","False","p211","Montana Ranch Survey","sp1423","Wolf Creek Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","15","","","T3WC2"
"d44825","T2WC5","","","2018-06-30","2018-07-07","","","47.13437","-112.28877","False","p211","Montana Ranch Survey","sp1423","Wolf Creek Ranch","","","","Camera Functioning","CAMERA ANGLED TOO HIGH","No Bait","","Not Entered","","","15","","","T2WC5"
"d44834","T2WC14","","","2018-06-30","2018-07-15","","","47.12826","-112.30012","False","p211","Montana Ranch Survey","sp1423","Wolf Creek Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","15","","","T2WC14"
"d44826","T2WC6","","","2018-06-16","2018-07-02","","","47.14658","-112.30636","False","p211","Montana Ranch Survey","sp1423","Wolf Creek Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","15","","","T2WC6"
"d44813","T2AC8","","","2018-06-14","2018-06-27","","","47.15115","-112.44669","False","p211","Montana Ranch Survey","sp1422","Alice Creek Fire","","","","Camera Functioning","","No Bait","","Not Entered","","","15","","","T2AC8"
"d44810","T2AC5","","","2018-06-17","2018-06-27","","","47.13748","-112.43905","False","p211","Montana Ranch Survey","sp1422","Alice Creek Fire","","","","Camera Functioning","","No Bait","","Not Entered","","","15","","","T2AC5"
"d44818","T2AC13","","","2018-06-14","2018-07-10","","","47.14464","-112.45527","False","p211","Montana Ranch Survey","sp1422","Alice Creek Fire","","","","Camera Functioning","","No Bait","","Not Entered","","","15","","","T2AC13"
"d44820","T2AC15","","","2018-06-15","2018-07-02","","","47.14536","-112.44343","False","p211","Montana Ranch Survey","sp1422","Alice Creek Fire","","","","Camera Functioning","","No Bait","","Not Entered","","","15","","","T2AC15"
"d44823","T2WC3","","","2018-06-30","2018-07-07","","","47.13891","-112.30674","False","p211","Montana Ranch Survey","sp1423","Wolf Creek Ranch","","","","Camera Functioning","camera at bad angle","No Bait","","Not Entered","","","15","","","T2WC3"
"d44815","T2AC10","","","2018-06-14","2018-07-11","","","47.14737","-112.45648","False","p211","Montana Ranch Survey","sp1422","Alice Creek Fire","","","","Camera Functioning","","No Bait","","Not Entered","","","15","","","T2AC10"
"d46207","T3AC4","","","2018-07-15","2018-08-08","","","47.14003","-112.42672","False","p211","Montana Ranch Survey","sp1422","Alice Creek Fire","","","","Camera Functioning","","No Bait","","Not Entered","","","15","","","T3AC4"
"d46210","T3AC7","","","2018-07-15","2018-07-24","","","47.14860","-112.43425","False","p211","Montana Ranch Survey","sp1422","Alice Creek Fire","","","","Unknown Failure","Battery Dead - Card full","No Bait","","Not Entered","","","15","","","T3AC7"
"d44292","BAC.BRKO_Rec045_Mem041.20180510","","","2018-05-10","2018-06-15","","","47.52265","-112.10506","False","p211","Montana Ranch Survey","sp1424","Broken O Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","25.5","","","Rec045"
"d44301","BAC.BRKO_Rec038_Mem019.20180511","","","2018-05-11","2018-06-14","","","47.49681","-112.24339","False","p211","Montana Ranch Survey","sp1424","Broken O Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","15.5","","","Rec038"
"d44289","BAC.BRKO_Rec040_Mem020.20180510","","","2018-05-10","2018-06-14","","","47.45387","-112.13855","False","p211","Montana Ranch Survey","sp1424","Broken O Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","18.3","","","Rec040"
"d44107","T1WC3","","","2018-05-25","2018-06-10","","","47.12599","-112.27774","False","p211","Montana Ranch Survey","sp1423","Wolf Creek Ranch","","","","Camera Functioning","Had over 30,000 pics - all due to wind","No Bait","","Not Entered","","","15","","","T1WC3"
"d44298","BAC.BRKO_Rec042_Mem090.20180510","","","2018-05-10","2018-06-14","","","47.52583","-112.38530","False","p211","Montana Ranch Survey","sp1424","Broken O Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","12.8","","","Rec042"
"d44302","BAC.BRKO_Rec046_Mem081.20180511","","","2018-05-11","2018-06-15","","","47.54207","-112.31066","False","p211","Montana Ranch Survey","sp1424","Broken O Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","14.6","","","Rec046"
"d46079","BAC.BRKO_Rec038_Mem087.20180614","","","2018-06-14","2018-07-23","","","47.49281","-112.23122","False","p211","Montana Ranch Survey","sp1424","Broken O Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","30.2","","","Rec038"
"d46092","BAC.TRMR_Rec023_Mem061.20180616","","","2018-06-16","2018-07-25","","","48.10544","-112.68728","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","10.1","","","Rec023"
"d49707","BAC.BRKO_Rec038_Mem109.20180723","","","2018-07-23","2018-08-21","","","47.50329","-112.22806","False","p211","Montana Ranch Survey","sp1424","Broken O Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","15.5","","","Rec038"
"d49712","BAC.BRKO_Rec024_Mem011.20180724","","","2018-07-24","2018-08-22","","","47.55626","-112.04779","False","p211","Montana Ranch Survey","sp1424","Broken O Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","22.9","","","Rec024"
"d49714","BAC.BRKO_Rec045_Mem088.20180724","","","2018-07-24","2018-08-22","","","47.54318","-112.13539","False","p211","Montana Ranch Survey","sp1424","Broken O Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","13.7","","","Rec045"
"d46080","BAC.BRKO_Rec042_Mem051.20180614","","","2018-06-14","2018-07-23","","","47.41417","-112.25725","False","p211","Montana Ranch Survey","sp1424","Broken O Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","22.9","","","Rec042"
"d46083","BAC.BRKO_Rec033_Mem065.20180614","","","2018-06-14","2018-07-23","","","47.49059","-112.02957","False","p211","Montana Ranch Survey","sp1424","Broken O Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","24.7","","","Rec033"
"d46104","BAC.TRMR_Rec052_Mem079.20180617","","","2018-06-17","2018-06-20","","","48.08209","-112.62928","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Unknown Failure","Camera knocked towards ground on 6/20 17:36","No Bait","","Not Entered","","","15.5","","","Rec052"
"d46087","BAC.BRKO_Rec050_Mem074.20180615","","","2018-06-15","2018-07-24","","","47.54503","-112.21270","False","p211","Montana Ranch Survey","sp1424","Broken O Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","25.6","","","Rec050"
"d49711","BAC.BRKO_Rec044_Mem105.20180724","","","2018-07-24","2018-08-22","","","47.54263","-112.08878","False","p211","Montana Ranch Survey","sp1424","Broken O Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","14.6","","","Rec044"
"d46090","BAC.TRMR_Rec054_Mem078.20180616","","","2018-06-16","2018-07-24","","","48.12470","-112.66969","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","17.4","","","Rec054"
"d46101","BAC.TRMR_Rec047_Mem097.20180617","","","2018-06-17","2018-07-25","","","48.09999","-112.66532","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","14.6","","","Rec047"
"d46086","BAC.BRKO_Rec045_Mem009.20180615","","","2018-06-15","2018-07-24","","","47.57473","-112.06136","False","p211","Montana Ranch Survey","sp1424","Broken O Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","21","","","Rec045"
"d46089","BAC.BRKO_Rec046_Mem024.20180615","","","2018-06-15","2018-07-24","","","47.80761","-112.20763","False","p211","Montana Ranch Survey","sp1424","Broken O Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","19.2","","","Rec046"
"d46103","BAC.TRMR_Rec007_Mem076.20180617","","","2018-06-17","2018-07-25","","","48.08588","-112.64335","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","15.5","","","Rec007"
"d49705","BAC.BRKO_Rec040_Mem111.20180723","","","2018-07-23","2018-08-21","","","47.38194","-112.13510","False","p211","Montana Ranch Survey","sp1424","Broken O Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","15.5","","","Rec040"
"d46099","BAC.TRMR_Rec034_Mem045.20180616","","","2018-06-16","2018-07-25","","","48.08744","-112.68692","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","15.5","","","Rec034"
"d46100","BAC.TRMR_Rec036_Mem077.20180617","","","2018-06-17","2018-07-25","","","48.09041","-112.67913","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","17.4","","","Rec036"
"d49713","BAC.BRKO_Rec022_Mem104.20180724","","","2018-07-24","2018-07-31","","","47.57108","-111.98985","False","p211","Montana Ranch Survey","sp1424","Broken O Ranch","","","","Unknown Failure","Camera knocked over by cows and ran out of batteries on 7/31/18 20:14","No Bait","","Not Entered","","","12.8","","","Rec022"
"d49709","BAC.BRKO_Rec025_Mem107.20180723","","","2018-07-23","2018-08-21","","","47.41153","-112.21815","False","p211","Montana Ranch Survey","sp1424","Broken O Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","18.3","","","Rec025"
"d49703","BAC.BRKO_Rec018_Mem092.20180723","","","2018-07-23","2018-08-13","","","47.47799","-112.07708","False","p211","Montana Ranch Survey","sp1424","Broken O Ranch","","","","Unknown Failure","Camera knocked over by cows on 8/13/18 12:43","No Bait","","Not Entered","","","18.3","","","Rec018"
"d49715","BAC.BRKO_Rec051_Mem013.20180724","","","2018-07-24","2018-08-22","","","47.55071","-112.31654","False","p211","Montana Ranch Survey","sp1424","Broken O Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","15.5","","","Rec051"
"d46093","BAC.TRMR_Rec015_Mem089.20180616","","","2018-06-16","2018-07-25","","","48.10624","-112.70382","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","15.5","","","Rec015"
"d46081","BAC.BRKO_Rec044_Mem015.20180614","","","2018-06-14","2018-07-23","","","47.41433","-112.29137","False","p211","Montana Ranch Survey","sp1424","Broken O Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","12","","","Rec044"
"d46095","BAC.TRMR_Rec027_Mem086.20180616","","","2018-06-16","2018-07-15","","","48.05778","-112.73338","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Unknown Failure","Camera knocked over by cows on 7/15/18 14:53","No Bait","","Not Entered","","","13.7","","","Rec027"
"d49706","BAC.BRKO_Rec016_Mem110.20180723","","","2018-07-23","2018-08-21","","","47.50200","-112.27160","False","p211","Montana Ranch Survey","sp1424","Broken O Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","11","","","Rec016"
"d49708","BAC.BRKO_Rec003_Mem108_20180723","","","2018-07-23","2018-08-21","","","47.45360","-112.20815","False","p211","Montana Ranch Survey","sp1424","Broken O Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","19.2","","","Rec003"
"d46098","BAC.TRMR_Rec032_Mem046.20180616","","","2018-06-16","2018-07-25","","","48.08842","-112.73490","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Unknown Failure","Camera knocked over by cows on 7/23/18 20:48","No Bait","","Not Entered","","","10.1","","","Rec032"
"d46094","BAC.TRMR_Rec026_Mem030.20180616","","","2018-06-16","2018-06-26","","","48.11064","-112.71008","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","Camera turned sideways by cows on 6/26/18 7:57","No Bait","","Not Entered","","","13.7","","","Rec026"
"d49710","BAC.BRKO_Rec042_Mem106.20180723","","","2018-07-23","2018-08-21","","","47.40644","-112.27952","False","p211","Montana Ranch Survey","sp1424","Broken O Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","15.5","","","Rec042"
"d46078","BAC.BRKO_Rec040_Mem071.20180614","","","2018-06-14","2018-07-23","","","47.45620","-112.06889","False","p211","Montana Ranch Survey","sp1424","Broken O Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","25.6","","","Rec040"
"d46097","BAC.TRMR_Rec030_Mem095.20180616","","","2018-06-16","2018-07-25","","","48.08265","-112.72659","False","p211","Montana Ranch Survey","sp1230","Roosevelt Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","11","","","Rec030"
"d46084","BAC.BRKO_Rec024_Mem075.20180615","","","2018-06-15","2018-07-24","","","47.55015","-112.02668","False","p211","Montana Ranch Survey","sp1424","Broken O Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","17.4","","","Rec024"
"d49704","BAC.BRKO_Rec033_Mem112.20180723","","","2018-07-23","2018-08-21","","","47.44716","-112.08176","False","p211","Montana Ranch Survey","sp1424","Broken O Ranch","","","","Camera Functioning","","No Bait","","Not Entered","","","17.4","","","Rec033"
